"state","county_name","fips_code","carrier","issuer_id","market","plan_count"
"NV","Elko County","32007","Prominence Health Plan","68524","off_market",6
"NV","Elko County","32007","UnitedHealthcare","74222","off_market",1
"NV","Elko County","32007","UnitedHealthcare","83198","off_market",28
"NV","Elko County","32007","WMI Mutual Insurance Company","42313","off_market",4
"NV","Esmeralda County","32009","Anthem","60156","off_market",4
"NV","Esmeralda County","32009","Anthem","60156","on_market",3
"NV","Esmeralda County","32009","Humana","20895","off_market",26
"NV","Esmeralda County","32009","Humana","93696","off_market",1
"NV","Esmeralda County","32009","Prominence Health Plan","16698","off_market",25
"NV","Esmeralda County","32009","Prominence Health Plan","68524","off_market",6
"NV","Esmeralda County","32009","UnitedHealthcare","74222","off_market",1
"NV","Esmeralda County","32009","UnitedHealthcare","83198","off_market",28
"NV","Esmeralda County","32009","UnitedHealthcare","95865","off_market",21
"NV","Esmeralda County","32009","WMI Mutual Insurance Company","42313","off_market",4
"NV","Eureka County","32011","Anthem","60156","off_market",4
"NV","Eureka County","32011","Anthem","60156","on_market",3
"NV","Eureka County","32011","Humana","20895","off_market",26
"NV","Eureka County","32011","Humana","93696","off_market",1
"NV","Eureka County","32011","Prominence Health Plan","16698","off_market",25
"NV","Eureka County","32011","Prominence Health Plan","68524","off_market",6
"NV","Eureka County","32011","UnitedHealthcare","74222","off_market",1
"NV","Eureka County","32011","UnitedHealthcare","83198","off_market",28
"NV","Eureka County","32011","WMI Mutual Insurance Company","42313","off_market",4
"NV","Humboldt County","32013","Anthem","60156","off_market",4
"NV","Humboldt County","32013","Anthem","60156","on_market",3
"NV","Humboldt County","32013","Humana","20895","off_market",26
"NV","Humboldt County","32013","Humana","93696","off_market",1
"NV","Humboldt County","32013","Prominence Health Plan","16698","off_market",25
"NV","Humboldt County","32013","Prominence Health Plan","68524","off_market",6
"NV","Humboldt County","32013","UnitedHealthcare","74222","off_market",1
"NV","Humboldt County","32013","UnitedHealthcare","83198","off_market",28
"NV","Humboldt County","32013","WMI Mutual Insurance Company","42313","off_market",4
"NV","Lander County","32015","Anthem","60156","off_market",4
"NV","Lander County","32015","Anthem","60156","on_market",3
"NV","Lander County","32015","Humana","20895","off_market",26
"NV","Lander County","32015","Humana","93696","off_market",1
"NV","Lander County","32015","Prominence Health Plan","16698","off_market",25
"NV","Lander County","32015","Prominence Health Plan","68524","off_market",6
"NV","Lander County","32015","UnitedHealthcare","74222","off_market",1
"NV","Lander County","32015","UnitedHealthcare","83198","off_market",28
"NV","Lander County","32015","WMI Mutual Insurance Company","42313","off_market",4
"NV","Lincoln County","32017","Anthem","60156","off_market",4
"NV","Lincoln County","32017","Anthem","60156","on_market",3
"NV","Lincoln County","32017","Humana","20895","off_market",26
"NV","Lincoln County","32017","Humana","93696","off_market",1
"NV","Lincoln County","32017","Prominence Health Plan","16698","off_market",25
"NV","Lincoln County","32017","Prominence Health Plan","68524","off_market",6
"NV","Lincoln County","32017","UnitedHealthcare","74222","off_market",1
"NV","Lincoln County","32017","UnitedHealthcare","83198","off_market",28
"NV","Lincoln County","32017","WMI Mutual Insurance Company","42313","off_market",4
"NV","Lyon County","32019","Anthem","60156","off_market",4
"NV","Lyon County","32019","Anthem","60156","on_market",3
"NV","Lyon County","32019","HOMETOWN HEALTH PLAN","85266","off_market",18
"NV","Lyon County","32019","Humana","20895","off_market",26
"NV","Lyon County","32019","Humana","93696","off_market",1
"NV","Lyon County","32019","Prominence Health Plan","16698","off_market",25
"NV","Lyon County","32019","Prominence Health Plan","68524","off_market",6
"NV","Lyon County","32019","UnitedHealthcare","74222","off_market",40
"NV","Lyon County","32019","UnitedHealthcare","83198","off_market",28
"NV","Lyon County","32019","UnitedHealthcare","95865","off_market",21
"NV","Lyon County","32019","WMI Mutual Insurance Company","42313","off_market",4
"NV","Mineral County","32021","Anthem","60156","off_market",4
"NV","Mineral County","32021","Anthem","60156","on_market",3
"NV","Mineral County","32021","Humana","20895","off_market",26
"NV","Mineral County","32021","Humana","93696","off_market",1
"NV","Mineral County","32021","Prominence Health Plan","16698","off_market",25
"NV","Mineral County","32021","Prominence Health Plan","68524","off_market",6
"NV","Mineral County","32021","UnitedHealthcare","74222","off_market",1
"NV","Mineral County","32021","UnitedHealthcare","83198","off_market",28
"NV","Mineral County","32021","UnitedHealthcare","95865","off_market",21
"NV","Mineral County","32021","WMI Mutual Insurance Company","42313","off_market",4
"NV","Nye County","32023","Anthem","60156","off_market",4
"NV","Nye County","32023","Anthem","60156","on_market",3
"NV","Nye County","32023","Humana","20895","off_market",26
"NV","Nye County","32023","Humana","93696","off_market",58
"NV","Nye County","32023","Prominence Health Plan","16698","off_market",18
"NV","Nye County","32023","Prominence Health Plan","68524","off_market",6
"NV","Nye County","32023","UnitedHealthcare","74222","off_market",40
"NV","Nye County","32023","UnitedHealthcare","83198","off_market",28
"NV","Nye County","32023","UnitedHealthcare","95865","off_market",42
"NV","Nye County","32023","WMI Mutual Insurance Company","42313","off_market",4
"NV","Pershing County","32027","Anthem","60156","off_market",4
"NV","Pershing County","32027","Anthem","60156","on_market",3
"NV","Pershing County","32027","Humana","20895","off_market",26
"NV","Pershing County","32027","Humana","93696","off_market",1
"NV","Pershing County","32027","Prominence Health Plan","16698","off_market",25
"NV","Pershing County","32027","Prominence Health Plan","68524","off_market",6
"NV","Pershing County","32027","UnitedHealthcare","74222","off_market",1
"NV","Pershing County","32027","UnitedHealthcare","83198","off_market",28
"NV","Pershing County","32027","WMI Mutual Insurance Company","42313","off_market",4
"NV","Storey County","32029","Anthem","60156","off_market",4
"NV","Storey County","32029","Anthem","60156","on_market",3
"NV","Storey County","32029","HOMETOWN HEALTH PLAN","41094","off_market",18
"NV","Storey County","32029","HOMETOWN HEALTH PLAN","85266","off_market",18
"NV","Storey County","32029","Humana","20895","off_market",26
"NV","Storey County","32029","Humana","93696","off_market",1
"NV","Storey County","32029","Prominence Health Plan","16698","off_market",25
"NV","Storey County","32029","Prominence Health Plan","68524","off_market",6
"NV","Storey County","32029","UnitedHealthcare","74222","off_market",40
"NV","Storey County","32029","UnitedHealthcare","83198","off_market",28
"NV","Storey County","32029","WMI Mutual Insurance Company","42313","off_market",4
"NV","Washoe County","32031","Anthem","60156","off_market",4
"NV","Washoe County","32031","Anthem","60156","on_market",3
"NV","Washoe County","32031","HOMETOWN HEALTH PLAN","41094","off_market",18
"NV","Washoe County","32031","HOMETOWN HEALTH PLAN","85266","off_market",18
"NV","Washoe County","32031","Humana","20895","off_market",26
"NV","Washoe County","32031","Humana","93696","off_market",1
"NV","Washoe County","32031","Prominence Health Plan","16698","off_market",25
"NV","Washoe County","32031","Prominence Health Plan","68524","off_market",6
"NV","Washoe County","32031","UnitedHealthcare","74222","off_market",40
"NV","Washoe County","32031","UnitedHealthcare","83198","off_market",28
"NV","Washoe County","32031","UnitedHealthcare","95865","off_market",21
"NV","Washoe County","32031","WMI Mutual Insurance Company","42313","off_market",4
"NV","White Pine County","32033","Anthem","60156","off_market",4
"NV","White Pine County","32033","Anthem","60156","on_market",3
"NV","White Pine County","32033","Humana","20895","off_market",26
"NV","White Pine County","32033","Humana","93696","off_market",1
"NV","White Pine County","32033","Prominence Health Plan","16698","off_market",25
"NV","White Pine County","32033","Prominence Health Plan","68524","off_market",6
"NV","White Pine County","32033","UnitedHealthcare","74222","off_market",1
"NV","White Pine County","32033","UnitedHealthcare","83198","off_market",28
"NV","White Pine County","32033","WMI Mutual Insurance Company","42313","off_market",4
"NY","Albany County","36001","BlueShield of Northeastern New York","36346","off_market",160
"NY","Albany County","36001","BlueShield of Northeastern New York","36346","on_market",40
"NY","Albany County","36001","CDPHP","92551","off_market",88
"NY","Albany County","36001","CDPHP","92551","on_market",32
"NY","Albany County","36001","CDPHP","94788","off_market",8
"NY","Albany County","36001","EmblemHealth","88000","off_market",4
"NY","Albany County","36001","EmblemHealth","88582","off_market",40
"NY","Albany County","36001","EmblemHealth","88582","on_market",32
"NY","Albany County","36001","Empire BlueCross BlueShield","44113","off_market",52
"NY","Albany County","36001","Empire BlueCross BlueShield","80519","off_market",16
"NY","Albany County","36001","MVP Health Plans","56184","off_market",8
"NY","Albany County","36001","MVP Health Plans","56184","on_market",136
"NY","Albany County","36001","MVP Health Plans","89846","off_market",200
"NY","Albany County","36001","UnitedHealthcare","54297","off_market",24
"NY","Allegany County","36003","BlueShield of Western New York","49526","off_market",184
"NY","Allegany County","36003","BlueShield of Western New York","49526","on_market",40
"NY","Allegany County","36003","EmblemHealth","88000","off_market",4
"NY","Allegany County","36003","Excellus","78124","off_market",272
"NY","Allegany County","36003","Excellus","78124","on_market",48
"NY","Allegany County","36003","Independent Health","18029","off_market",152
"NY","Allegany County","36003","Independent Health","18029","on_market",72
"NY","Allegany County","36003","MVP Health Plans","56184","off_market",8
"NY","Allegany County","36003","MVP Health Plans","56184","on_market",136
"NY","Allegany County","36003","UnitedHealthcare","54297","off_market",24
"NY","Bronx County","36005","CareConnect Insurance","82483","off_market",76
"NY","Bronx County","36005","CareConnect Insurance","82483","on_market",124
"NY","Bronx County","36005","EmblemHealth","88000","off_market",4
"NY","Bronx County","36005","EmblemHealth","88582","off_market",40
"NY","Bronx County","36005","EmblemHealth","88582","on_market",32
"NY","Bronx County","36005","Empire BlueCross BlueShield","44113","off_market",104
"NY","Bronx County","36005","Empire BlueCross BlueShield","80519","off_market",16
"NY","Bronx County","36005","HealthFirst","61405","off_market",64
"NY","Bronx County","36005","HealthFirst","83744","off_market",16
"NY","Bronx County","36005","MetroPlus Health Plan","11177","on_market",32
"NY","Bronx County","36005","MVP Health Plans","56184","off_market",8
"NY","Bronx County","36005","MVP Health Plans","56184","on_market",136
"NY","Bronx County","36005","Oxford","85629","off_market",312
"NY","Broome County","36007","CDPHP","92551","off_market",88
"NY","Broome County","36007","CDPHP","92551","on_market",32
"NY","Broome County","36007","CDPHP","94788","off_market",8
"NY","Broome County","36007","EmblemHealth","88000","off_market",4
"NY","Broome County","36007","EmblemHealth","88582","off_market",40
"NY","Broome County","36007","EmblemHealth","88582","on_market",32
"NY","Broome County","36007","Excellus","78124","off_market",336
"NY","Broome County","36007","Excellus","78124","on_market",160
"NY","Broome County","36007","MVP Health Plans","56184","off_market",8
"NY","Broome County","36007","MVP Health Plans","56184","on_market",136
"NY","Broome County","36007","MVP Health Plans","89846","off_market",200
"NY","Broome County","36007","UnitedHealthcare","54297","off_market",24
"NY","Cattaraugus County","36009","BlueShield of Western New York","49526","off_market",192
"NY","Cattaraugus County","36009","BlueShield of Western New York","49526","on_market",40
"NY","Cattaraugus County","36009","EmblemHealth","88000","off_market",4
"NY","Cattaraugus County","36009","Excellus","78124","off_market",272
"NY","Cattaraugus County","36009","Excellus","78124","on_market",48
"NY","Cattaraugus County","36009","MVP Health Plans","56184","off_market",8
"NY","Cattaraugus County","36009","MVP Health Plans","56184","on_market",136
"NY","Cattaraugus County","36009","UnitedHealthcare","54297","off_market",24
"NY","Cayuga County","36011","EmblemHealth","88000","off_market",4
"NY","Cayuga County","36011","Excellus","78124","off_market",336
"NY","Cayuga County","36011","Excellus","78124","on_market",160
"NY","Cayuga County","36011","MVP Health Plans","56184","off_market",8
"NY","Cayuga County","36011","MVP Health Plans","56184","on_market",136
"NY","Cayuga County","36011","MVP Health Plans","89846","off_market",200
"NY","Cayuga County","36011","UnitedHealthcare","54297","off_market",24
"NY","Chautauqua County","36013","BlueShield of Western New York","49526","off_market",192
"NY","Chautauqua County","36013","BlueShield of Western New York","49526","on_market",40
"NY","Chautauqua County","36013","EmblemHealth","88000","off_market",4
"NY","Chautauqua County","36013","Excellus","78124","off_market",272
"NY","Chautauqua County","36013","Excellus","78124","on_market",48
"NY","Chautauqua County","36013","Independent Health","18029","off_market",152
"NY","Chautauqua County","36013","Independent Health","18029","on_market",72
"NY","Chautauqua County","36013","MVP Health Plans","56184","off_market",8
"NY","Chautauqua County","36013","MVP Health Plans","56184","on_market",136
"NY","Chautauqua County","36013","UnitedHealthcare","54297","off_market",24
"NY","Chemung County","36015","EmblemHealth","88000","off_market",4
"NY","Chemung County","36015","Excellus","78124","off_market",336
"NY","Chemung County","36015","Excellus","78124","on_market",160
"NY","Chemung County","36015","MVP Health Plans","56184","off_market",8
"NY","Chemung County","36015","MVP Health Plans","56184","on_market",136
"NY","Chemung County","36015","MVP Health Plans","89846","off_market",200
"NY","Chemung County","36015","UnitedHealthcare","54297","off_market",24
"NY","Chenango County","36017","BlueShield of Northeastern New York","36346","off_market",152
"NY","Chenango County","36017","BlueShield of Northeastern New York","36346","on_market",40
"NY","Chenango County","36017","CDPHP","92551","off_market",88
"NY","Chenango County","36017","CDPHP","92551","on_market",32
"NY","Chenango County","36017","CDPHP","94788","off_market",8
"NY","Chenango County","36017","EmblemHealth","88000","off_market",4
"NY","Chenango County","36017","Excellus","78124","off_market",336
"NY","Chenango County","36017","Excellus","78124","on_market",160
"NY","Chenango County","36017","MVP Health Plans","56184","off_market",8
"NY","Chenango County","36017","MVP Health Plans","56184","on_market",136
"NY","Chenango County","36017","MVP Health Plans","89846","off_market",200
"NY","Chenango County","36017","UnitedHealthcare","54297","off_market",24
"NY","Clinton County","36019","BlueShield of Northeastern New York","36346","off_market",160
"NY","Clinton County","36019","BlueShield of Northeastern New York","36346","on_market",40
"NY","Clinton County","36019","EmblemHealth","88000","off_market",4
"NY","Clinton County","36019","Empire BlueCross BlueShield","44113","off_market",52
"NY","Clinton County","36019","Empire BlueCross BlueShield","80519","off_market",16
"NY","Clinton County","36019","Excellus","78124","off_market",336
"NY","Clinton County","36019","Excellus","78124","on_market",160
"NY","Clinton County","36019","MVP Health Plans","56184","off_market",8
"NY","Clinton County","36019","MVP Health Plans","56184","on_market",136
"NY","Clinton County","36019","MVP Health Plans","89846","off_market",200
"NY","Clinton County","36019","UnitedHealthcare","54297","off_market",24
"NY","Columbia County","36021","BlueShield of Northeastern New York","36346","off_market",160
"NY","Columbia County","36021","BlueShield of Northeastern New York","36346","on_market",40
"NY","Columbia County","36021","CDPHP","92551","off_market",88
"NY","Columbia County","36021","CDPHP","92551","on_market",32
"NY","Columbia County","36021","CDPHP","94788","off_market",8
"NY","Columbia County","36021","EmblemHealth","88000","off_market",4
"NY","Columbia County","36021","EmblemHealth","88582","off_market",40
"NY","Columbia County","36021","EmblemHealth","88582","on_market",32
"NY","Columbia County","36021","Empire BlueCross BlueShield","44113","off_market",48
"NY","Columbia County","36021","Empire BlueCross BlueShield","80519","off_market",16
"NY","Columbia County","36021","MVP Health Plans","56184","off_market",8
"NY","Columbia County","36021","MVP Health Plans","56184","on_market",136
"NY","Columbia County","36021","MVP Health Plans","89846","off_market",200
"NY","Columbia County","36021","UnitedHealthcare","54297","off_market",24
"NY","Cortland County","36023","EmblemHealth","88000","off_market",4
"NY","Cortland County","36023","Excellus","78124","off_market",336
"NY","Cortland County","36023","Excellus","78124","on_market",160
"NY","Cortland County","36023","MVP Health Plans","56184","off_market",8
"NY","Cortland County","36023","MVP Health Plans","56184","on_market",136
"NY","Cortland County","36023","MVP Health Plans","89846","off_market",200
"NY","Cortland County","36023","UnitedHealthcare","54297","off_market",24
"NY","Delaware County","36025","CDPHP","92551","off_market",88
"NY","Delaware County","36025","CDPHP","92551","on_market",32
"NY","Delaware County","36025","CDPHP","94788","off_market",8
"NY","Delaware County","36025","EmblemHealth","88000","off_market",4
"NY","Delaware County","36025","EmblemHealth","88582","off_market",40
"NY","Delaware County","36025","EmblemHealth","88582","on_market",32
"NY","Delaware County","36025","Empire BlueCross BlueShield","44113","off_market",104
"NY","Delaware County","36025","Empire BlueCross BlueShield","80519","off_market",16
"NY","Delaware County","36025","Excellus","78124","off_market",336
"NY","Delaware County","36025","Excellus","78124","on_market",160
"NY","Delaware County","36025","MVP Health Plans","56184","off_market",8
"NY","Delaware County","36025","MVP Health Plans","56184","on_market",136
"NY","Delaware County","36025","MVP Health Plans","89846","off_market",200
"NY","Delaware County","36025","Oxford","85629","off_market",312
"NY","Delaware County","36025","UnitedHealthcare","54297","off_market",24
"NY","Dutchess County","36027","CDPHP","92551","off_market",88
"NY","Dutchess County","36027","CDPHP","92551","on_market",32
"NY","Dutchess County","36027","CDPHP","94788","off_market",8
"NY","Dutchess County","36027","EmblemHealth","88000","off_market",4
"NY","Dutchess County","36027","EmblemHealth","88582","off_market",40
"NY","Dutchess County","36027","EmblemHealth","88582","on_market",32
"NY","Dutchess County","36027","Empire BlueCross BlueShield","44113","off_market",104
"NY","Dutchess County","36027","Empire BlueCross BlueShield","80519","off_market",16
"NY","Dutchess County","36027","MVP Health Plans","56184","off_market",8
"NY","Dutchess County","36027","MVP Health Plans","56184","on_market",136
"NY","Dutchess County","36027","MVP Health Plans","89846","off_market",200
"NY","Dutchess County","36027","Oxford","85629","off_market",312
"NY","Erie County","36029","BlueShield of Western New York","49526","off_market",192
"NY","Erie County","36029","BlueShield of Western New York","49526","on_market",40
"NY","Erie County","36029","EmblemHealth","88000","off_market",4
"NY","Erie County","36029","Excellus","78124","off_market",272
"NY","Erie County","36029","Excellus","78124","on_market",48
"NY","Erie County","36029","Independent Health","18029","off_market",152
"NY","Erie County","36029","Independent Health","18029","on_market",96
"NY","Erie County","36029","MVP Health Plans","56184","off_market",8
"NY","Erie County","36029","MVP Health Plans","56184","on_market",136
"NY","Erie County","36029","MVP Health Plans","89846","off_market",200
"NY","Erie County","36029","UnitedHealthcare","54297","off_market",24
"NY","Essex County","36031","BlueShield of Northeastern New York","36346","off_market",160
"NY","Essex County","36031","BlueShield of Northeastern New York","36346","on_market",40
"NY","Essex County","36031","CDPHP","92551","off_market",88
"NY","Essex County","36031","CDPHP","92551","on_market",32
"NY","Essex County","36031","CDPHP","94788","off_market",8
"NY","Essex County","36031","EmblemHealth","88000","off_market",4
"NY","Essex County","36031","Empire BlueCross BlueShield","44113","off_market",52
"NY","Essex County","36031","Empire BlueCross BlueShield","80519","off_market",16
"NY","Essex County","36031","Excellus","78124","off_market",336
"NY","Essex County","36031","Excellus","78124","on_market",160
"NY","Essex County","36031","MVP Health Plans","56184","off_market",8
"NY","Essex County","36031","MVP Health Plans","56184","on_market",136
"NY","Essex County","36031","MVP Health Plans","89846","off_market",200
"NY","Essex County","36031","UnitedHealthcare","54297","off_market",24
"NY","Franklin County","36033","BlueShield of Northeastern New York","36346","off_market",152
"NY","Franklin County","36033","BlueShield of Northeastern New York","36346","on_market",40
"NY","Franklin County","36033","EmblemHealth","88000","off_market",4
"NY","Franklin County","36033","Excellus","78124","off_market",336
"NY","Franklin County","36033","Excellus","78124","on_market",160
"NY","Franklin County","36033","MVP Health Plans","56184","off_market",8
"NY","Franklin County","36033","MVP Health Plans","56184","on_market",136
"NY","Franklin County","36033","MVP Health Plans","89846","off_market",200
"NY","Franklin County","36033","UnitedHealthcare","54297","off_market",24
"NY","Fulton County","36035","BlueShield of Northeastern New York","36346","off_market",160
"NY","Fulton County","36035","BlueShield of Northeastern New York","36346","on_market",40
"NY","Fulton County","36035","CDPHP","92551","off_market",88
"NY","Fulton County","36035","CDPHP","92551","on_market",32
"NY","Fulton County","36035","CDPHP","94788","off_market",8
"NY","Fulton County","36035","EmblemHealth","88000","off_market",4
"NY","Fulton County","36035","EmblemHealth","88582","off_market",40
"NY","Fulton County","36035","EmblemHealth","88582","on_market",32
"NY","Fulton County","36035","Empire BlueCross BlueShield","44113","off_market",52
"NY","Fulton County","36035","Empire BlueCross BlueShield","80519","off_market",16
"NY","Fulton County","36035","Excellus","78124","off_market",336
"NY","Fulton County","36035","Excellus","78124","on_market",160
"NY","Fulton County","36035","MVP Health Plans","56184","off_market",8
"NY","Fulton County","36035","MVP Health Plans","56184","on_market",136
"NY","Fulton County","36035","MVP Health Plans","89846","off_market",200
"NY","Fulton County","36035","UnitedHealthcare","54297","off_market",24
"NY","Genesee County","36037","BlueShield of Western New York","49526","off_market",192
"NY","Genesee County","36037","BlueShield of Western New York","49526","on_market",40
"NY","Genesee County","36037","EmblemHealth","88000","off_market",4
"NY","Genesee County","36037","Excellus","78124","off_market",272
"NY","Genesee County","36037","Excellus","78124","on_market",48
"NY","Genesee County","36037","Independent Health","18029","off_market",152
"NY","Genesee County","36037","Independent Health","18029","on_market",72
"NY","Genesee County","36037","MVP Health Plans","56184","off_market",8
"NY","Genesee County","36037","MVP Health Plans","56184","on_market",136
"NY","Genesee County","36037","MVP Health Plans","89846","off_market",200
"NY","Genesee County","36037","UnitedHealthcare","54297","off_market",24
"NY","Greene County","36039","BlueShield of Northeastern New York","36346","off_market",160
"NY","Greene County","36039","BlueShield of Northeastern New York","36346","on_market",40
"NY","Greene County","36039","CDPHP","92551","off_market",88
"NY","Greene County","36039","CDPHP","92551","on_market",32
"NY","Greene County","36039","CDPHP","94788","off_market",8
"NY","Greene County","36039","EmblemHealth","88000","off_market",4
"NY","Greene County","36039","EmblemHealth","88582","off_market",40
"NY","Greene County","36039","EmblemHealth","88582","on_market",32
"NY","Greene County","36039","Empire BlueCross BlueShield","44113","off_market",48
"NY","Greene County","36039","Empire BlueCross BlueShield","80519","off_market",16
"NY","Greene County","36039","MVP Health Plans","56184","off_market",8
"NY","Greene County","36039","MVP Health Plans","56184","on_market",136
"NY","Greene County","36039","MVP Health Plans","89846","off_market",200
"NY","Greene County","36039","UnitedHealthcare","54297","off_market",24
"NY","Hamilton County","36041","BlueShield of Northeastern New York","36346","off_market",152
"NY","Hamilton County","36041","BlueShield of Northeastern New York","36346","on_market",40
"NY","Hamilton County","36041","CDPHP","92551","off_market",88
"NY","Hamilton County","36041","CDPHP","92551","on_market",32
"NY","Hamilton County","36041","CDPHP","94788","off_market",8
"NY","Hamilton County","36041","EmblemHealth","88000","off_market",4
"NY","Hamilton County","36041","Excellus","78124","off_market",336
"NY","Hamilton County","36041","Excellus","78124","on_market",160
"NY","Hamilton County","36041","MVP Health Plans","56184","off_market",8
"NY","Hamilton County","36041","MVP Health Plans","56184","on_market",136
"NY","Hamilton County","36041","MVP Health Plans","89846","off_market",200
"NY","Hamilton County","36041","UnitedHealthcare","54297","off_market",24
"NY","Herkimer County","36043","BlueShield of Northeastern New York","36346","off_market",152
"NY","Herkimer County","36043","BlueShield of Northeastern New York","36346","on_market",40
"NY","Herkimer County","36043","CDPHP","92551","off_market",88
"NY","Herkimer County","36043","CDPHP","92551","on_market",32
"NY","Herkimer County","36043","CDPHP","94788","off_market",8
"NY","Herkimer County","36043","EmblemHealth","88000","off_market",4
"NY","Herkimer County","36043","Excellus","78124","off_market",336
"NY","Herkimer County","36043","Excellus","78124","on_market",160
"NY","Herkimer County","36043","MVP Health Plans","56184","off_market",8
"NY","Herkimer County","36043","MVP Health Plans","56184","on_market",136
"NY","Herkimer County","36043","MVP Health Plans","89846","off_market",200
"NY","Herkimer County","36043","UnitedHealthcare","54297","off_market",24
"NY","Jefferson County","36045","BlueShield of Northeastern New York","36346","off_market",152
"NY","Jefferson County","36045","BlueShield of Northeastern New York","36346","on_market",40
"NY","Jefferson County","36045","EmblemHealth","88000","off_market",4
"NY","Jefferson County","36045","Excellus","78124","off_market",336
"NY","Jefferson County","36045","Excellus","78124","on_market",160
"NY","Jefferson County","36045","MVP Health Plans","56184","off_market",8
"NY","Jefferson County","36045","MVP Health Plans","56184","on_market",136
"NY","Jefferson County","36045","MVP Health Plans","89846","off_market",200
"NY","Jefferson County","36045","UnitedHealthcare","54297","off_market",24
"NY","Kings County","36047","CareConnect Insurance","82483","off_market",76
"NY","Kings County","36047","CareConnect Insurance","82483","on_market",124
"NY","Kings County","36047","EmblemHealth","88000","off_market",4
"NY","Kings County","36047","EmblemHealth","88582","off_market",40
"NY","Kings County","36047","EmblemHealth","88582","on_market",32
"NY","Kings County","36047","Empire BlueCross BlueShield","44113","off_market",104
"NY","Kings County","36047","Empire BlueCross BlueShield","80519","off_market",16
"NY","Kings County","36047","HealthFirst","61405","off_market",64
"NY","Kings County","36047","HealthFirst","83744","off_market",16
"NY","Kings County","36047","MetroPlus Health Plan","11177","on_market",32
"NY","Kings County","36047","MVP Health Plans","56184","off_market",8
"NY","Kings County","36047","MVP Health Plans","56184","on_market",136
"NY","Kings County","36047","Oxford","85629","off_market",312
"NY","Lewis County","36049","BlueShield of Northeastern New York","36346","off_market",152
"NY","Lewis County","36049","BlueShield of Northeastern New York","36346","on_market",40
"NY","Lewis County","36049","EmblemHealth","88000","off_market",4
"NY","Lewis County","36049","Excellus","78124","off_market",336
"NY","Lewis County","36049","Excellus","78124","on_market",160
"NY","Lewis County","36049","MVP Health Plans","56184","off_market",8
"NY","Lewis County","36049","MVP Health Plans","56184","on_market",136
"NY","Lewis County","36049","MVP Health Plans","89846","off_market",200
"NY","Lewis County","36049","UnitedHealthcare","54297","off_market",24
"NY","Livingston County","36051","EmblemHealth","88000","off_market",4
"NY","Livingston County","36051","Excellus","78124","off_market",336
"NY","Livingston County","36051","Excellus","78124","on_market",160
"NY","Livingston County","36051","MVP Health Plans","56184","off_market",8
"NY","Livingston County","36051","MVP Health Plans","56184","on_market",136
"NY","Livingston County","36051","MVP Health Plans","89846","off_market",200
"NY","Livingston County","36051","UnitedHealthcare","54297","off_market",24
"NY","Madison County","36053","BlueShield of Northeastern New York","36346","off_market",152
"NY","Madison County","36053","BlueShield of Northeastern New York","36346","on_market",40
"NY","Madison County","36053","CDPHP","92551","off_market",88
"NY","Madison County","36053","CDPHP","92551","on_market",32
"NY","Madison County","36053","CDPHP","94788","off_market",8
"NY","Madison County","36053","EmblemHealth","88000","off_market",4
"NY","Madison County","36053","Excellus","78124","off_market",336
"NY","Madison County","36053","Excellus","78124","on_market",160
"NY","Madison County","36053","MVP Health Plans","56184","off_market",8
"NY","Madison County","36053","MVP Health Plans","56184","on_market",136
"NY","Madison County","36053","MVP Health Plans","89846","off_market",200
"NY","Madison County","36053","UnitedHealthcare","54297","off_market",24
"NY","Monroe County","36055","EmblemHealth","88000","off_market",4
"NY","Monroe County","36055","Excellus","78124","off_market",336
"NY","Monroe County","36055","Excellus","78124","on_market",160
"NY","Monroe County","36055","MVP Health Plans","56184","off_market",8
"NY","Monroe County","36055","MVP Health Plans","56184","on_market",136
"NY","Monroe County","36055","MVP Health Plans","89846","off_market",200
"NY","Monroe County","36055","UnitedHealthcare","54297","off_market",24
"NY","Montgomery County","36057","BlueShield of Northeastern New York","36346","off_market",160
"NY","Montgomery County","36057","BlueShield of Northeastern New York","36346","on_market",40
"NY","Montgomery County","36057","CDPHP","92551","off_market",88
"NY","Montgomery County","36057","CDPHP","92551","on_market",32
"NY","Montgomery County","36057","CDPHP","94788","off_market",8
"NY","Montgomery County","36057","EmblemHealth","88000","off_market",4
"NY","Montgomery County","36057","EmblemHealth","88582","off_market",40
"NY","Montgomery County","36057","EmblemHealth","88582","on_market",32
"NY","Montgomery County","36057","Empire BlueCross BlueShield","44113","off_market",52
"NY","Montgomery County","36057","Empire BlueCross BlueShield","80519","off_market",16
"NY","Montgomery County","36057","Excellus","78124","off_market",336
"NY","Montgomery County","36057","Excellus","78124","on_market",160
"NY","Montgomery County","36057","MVP Health Plans","56184","off_market",8
"NY","Montgomery County","36057","MVP Health Plans","56184","on_market",136
"NY","Montgomery County","36057","MVP Health Plans","89846","off_market",200
"NY","Montgomery County","36057","UnitedHealthcare","54297","off_market",24
"NY","Nassau County","36059","CareConnect Insurance","82483","off_market",76
"NY","Nassau County","36059","CareConnect Insurance","82483","on_market",124
"NY","Nassau County","36059","EmblemHealth","88000","off_market",4
"NY","Nassau County","36059","EmblemHealth","88582","off_market",40
"NY","Nassau County","36059","EmblemHealth","88582","on_market",32
"NY","Nassau County","36059","Empire BlueCross BlueShield","44113","off_market",104
"NY","Nassau County","36059","Empire BlueCross BlueShield","80519","off_market",16
"NY","Nassau County","36059","HealthFirst","61405","off_market",64
